run,kimg,ada_p,g_loss,d_loss,d_score_real,d_score_fake,r1_penalty,sec_per_kimg,peak_gpu_mem_gb,total_hours,fid50k_full,fid50k_full_eval_count,kid50k_full,pr50k3_full_precision,pr50k3_full_recall,kid50k_full_eval_count,pr50k3_full_precision_eval_count,pr50k3_full_recall_eval_count
E4b,202,0.0020480002276599407,1.7986108693220313,0.8924091847110835,1.279025933079755,-1.283683865388397,0.0779573613544926,11.87601089477539,3.136748790740967,0.6807049512863159,,,,,,,,
E4b,206,0.0005119999987073243,1.6146295522413556,0.9222178114430298,1.21072395266131,-1.1063832040388315,0.0604339245473966,11.814849853515625,3.12721586227417,0.6967326402664185,,,,,,,,
E4b,210,0.0005120001151226461,1.7700116465252542,0.9031418134118356,1.349683935830453,-1.2554510412017061,0.0860475447261706,11.839853286743164,3.124145984649658,0.7099953889846802,,,,,,,,
E4b,214,0.0,1.6304707130978977,0.9721883190943609,1.1373360397766774,-1.0784962403270164,0.06025372084695846,11.738993644714355,3.117187976837158,0.7231572270393372,,,,,,,,
E4b,218,0.0,1.7936755327714815,0.9291386617909348,1.1741070046659503,-1.2352516924526307,0.07372930319979787,11.873787879943848,3.134420394897461,0.7364580035209656,,,,,,,,
E4b,222,0.0005119999987073243,1.8492801147439177,0.8948313843399759,1.2669601718505927,-1.2843310787593798,0.07992052186455112,11.879070281982422,3.1324400901794434,0.7497647404670715,,,,,,,,
E4b,226,0.0,1.4721933202670208,1.142413535997981,0.6857223213830991,-0.8508278656093079,0.03488543501589447,11.895853996276855,3.1171703338623047,0.7630935311317444,,,,,,,,
E4b,230,0.0,2.5990599872219184,1.329426157923918,1.2742903947399289,-1.5699326892305787,0.05821804841980338,11.76413345336914,3.1171703338623047,0.7762715816497803,,,,,,,,
E4b,234,0.002047999994829297,1.7725904464485154,0.8352072593120355,1.3695759920041952,-1.300938748580862,0.11309772310778499,11.878458976745605,3.1280059814453125,0.7895776033401489,,,,,,,,
E4b,238,0.0,1.743065779112161,0.9613973475874417,1.0152179947706745,-1.1850302118054103,0.06612645764835179,11.809678077697754,3.1314282417297363,0.8028064966201782,,,,,,,,
E4b,242,0.0005120001151226461,1.7324697304339636,0.8689782154997663,1.1838392228749928,-1.2269512797846267,0.10190233180765063,11.870660781860352,3.1339774131774902,0.8161097168922424,,,,,,,,
E4b,246,0.0,1.845503402252992,0.9321110373037675,1.1142822221310726,-1.2872347390530483,0.10268387547694147,11.742606163024902,3.1171741485595703,0.8292667269706726,,,,,,,,
E4b,250,0.0015360000543296337,2.0349466256087734,0.8077682696489824,1.3700516291741114,-1.5148364156854177,0.1096092346124351,11.894311904907227,3.118136405944824,0.8425903916358948,,,,,,,,
E4b,254,0.003583999816328287,1.994152285040371,0.8622686352492088,1.3468455548898608,-1.4505189116674637,0.1598607818596065,11.86049747467041,3.1280808448791504,0.8558761477470398,,,,,,,,
E4b,258,0.0,1.4496431303402735,1.1030054982337687,0.6774683959587519,-0.8532278623084523,0.05444238655036315,11.837087631225586,3.136876106262207,0.8691402673721313,,,,,,,,
E4b,262,0.0,1.9270468224726973,0.9787179317532314,1.141823637602625,-1.289352027932182,0.05927271101002892,11.666242599487305,3.118415355682373,0.882210373878479,,,,,,,,
E4b,266,0.0005119999987073243,1.64453812759547,1.0365595148196296,0.8115819981669201,-1.0347130487059495,0.04418614870519377,11.862067222595215,3.117178440093994,0.8954979181289673,,,,,,,,
E4b,270,0.0,1.6719465506603084,0.9827322851689089,0.8997504066870506,-1.1050639067211054,0.07676104659913108,11.845550537109375,3.117178440093994,0.9087671637535095,,,,,,,,
E4b,274,1.1641532182693481e-10,1.8860973057351889,0.9486831270069593,1.1448662084311858,-1.2948887561233566,0.09109959285706282,11.866774559020996,3.1315770149230957,0.9220600128173828,,,,,,,,
E4b,278,0.0005119999987073243,1.673882574020397,1.0086870686047607,0.8272803431418516,-1.0860293748333962,0.08946014690445736,11.758355140686035,3.1344785690307617,0.9352314472198486,,,,,,,,
E4b,282,0.0,1.5904814939177225,0.9438245003776891,0.9317108757460295,-1.0627176430323975,0.12520493636839092,11.912220001220703,3.116685390472412,0.9485748410224915,,,,,,,,
E4b,286,0.0010240001138299704,1.8872622903732081,0.9781749613346562,0.9605551538571938,-1.2812522695850699,0.10597412183415145,11.873574256896973,3.1400132179260254,0.9618753790855408,,,,,,,,
E4b,290,0.0010239999974146485,1.4907944797286912,1.0303113341390613,0.7881064545919201,-0.915308273960984,0.06841955485288054,11.866357803344727,3.1171979904174805,0.9751678705215454,,,,,,,,
E4b,294,0.0,1.6896112256106877,0.98374864021464,0.9639807966982584,-1.1184922156870247,0.15078111307229847,11.768357276916504,3.1171798706054688,0.9883505702018738,,,,,,,,
E4b,298,0.0,1.315779721334813,1.1341928878119067,0.6373582195886758,-0.7149485381955784,0.03731192561099306,12.122844696044922,3.117213249206543,1.0019298791885376,,,,,,,,
E4b,302,0.0,1.6174893132632686,1.0286088966365372,0.7867053014768371,-0.9972595202141545,0.08107881603064016,12.083734512329102,3.1171798706054688,1.0154662132263184,,,,,,,,
E4b,306,0.0,1.8072259345993635,0.9826581590468921,0.9719071416010552,-1.1996444390905607,0.15005955914966762,12.015953063964844,3.1361865997314453,1.0318454504013062,,,,,,,,
E4b,311,0.0,1.6415656664305263,0.9972920672642807,0.8400111061923984,-1.0613854159305374,0.1136237345635891,12.036766052246094,3.1171798706054688,1.0453321933746338,,,,,,,,
E4b,315,0.0,1.6240869911298865,0.9622369463008548,0.8962395191887644,-1.0706702599464546,0.09655108890729025,11.982182502746582,3.1197304725646973,1.0587542057037354,,,,,,,,
E4b,319,0.0,1.7833322322676106,0.9367020869302372,1.015928951074689,-1.213792559775775,0.09293651080224663,12.03920841217041,3.117180347442627,1.0722804069519043,,,,,,,,
E4b,323,0.0010239999974146485,1.6903453057720548,0.9697171498592647,0.9255045638211182,-1.1244007499171569,0.15986607095692307,11.975849151611328,3.1258397102355957,1.0856975317001343,,,,,,,,
E4b,327,0.0,1.8129469970802938,0.9847865599311061,0.9730786466300769,-1.2207067377259215,0.06413157346347968,11.770246505737305,3.123004913330078,1.0989041328430176,,,,,,,,
E4b,331,0.0,1.5945439310892233,0.9955008364622555,0.8086748555139291,-1.0205125785284928,0.13424865202978253,12.008674621582031,3.117180824279785,1.1123560667037964,,,,,,,,
E4b,335,0.0005119999987073243,1.709656168130182,0.9551133570660438,0.9111299775123819,-1.1425066958551133,0.12162670737598091,12.100010871887207,3.117180824279785,1.1259115934371948,,,,,,,,
E4b,339,0.0,1.6964073943062907,0.94265997723218,0.9119552959437802,-1.1456005214066762,0.14552875142544508,12.056106567382812,3.1174440383911133,1.1394211053848267,,,,,,,,
E4b,343,0.0,1.6217572614624505,0.9890915682568909,0.8563545273700311,-1.0391348264427738,0.11302608740516007,12.005070686340332,3.1161036491394043,1.1528743505477905,,,,,,,,
E4b,347,0.0,1.577654984203123,1.025916211839233,0.7500585940555294,-0.9888326284043225,0.13269150746054947,12.07117748260498,3.1166868209838867,1.1663966178894043,,,,,,,,
E4b,351,0.0,1.4271471862282072,1.0913402665820386,0.6725096878380195,-0.8349343702152726,0.06009260885184631,12.066431999206543,3.1172313690185547,1.1799131631851196,,,,,,,,
E4b,355,0.0005119999987073243,1.6474350412331877,0.9816787515486044,0.9404457752321805,-1.0516510491263091,0.11979383882135153,12.103190422058105,3.1171813011169434,1.1934720277786255,,,,,,,,
E4b,359,0.0,1.9154436670480266,0.9550408984697054,0.9697046438927082,-1.296329102218373,0.0761523931287229,11.973627090454102,3.117705821990967,1.206884741783142,,,,,,,,
E4b,363,0.0,1.602063211834147,1.0364067702302857,0.6772090132111934,-0.9955536738843731,0.12072791322134435,12.069259643554688,3.1171817779541016,1.2204045057296753,,,,,,,,
E4b,367,0.0,1.7179252027223508,1.0031872849379266,0.7145914710752332,-1.0985644165692585,0.08207906928146258,12.138840675354004,3.1171817779541016,1.2340021133422852,,,,,,,,
E4b,371,0.0005120001151226461,1.8627830546290156,0.951602025046235,0.9734652533140311,-1.2405074813351449,0.12148339615669101,12.164412498474121,3.136143207550049,1.2476353645324707,,,,,,,,
E4b,375,0.0,1.5003711295624573,1.0678238518654355,0.6925019430232915,-0.8978897437771102,0.08091415755916387,11.929558753967285,3.1171822547912598,1.2610087394714355,,,,,,,,
E4b,379,0.0005119999987073243,1.744232966668076,0.9888671316088192,0.8383165140455561,-1.140269333385818,0.13476684724446386,12.054366111755371,3.117183208465576,1.2745118141174316,,,,,,,,
E4b,383,0.0,1.43116334039304,1.133674753977666,0.5542313478567373,-0.7963814444300379,0.036494598840363324,12.066198348999023,3.117183208465576,1.2880281209945679,,,,,,,,
E4b,387,0.0005119999987073243,1.8370635082560873,0.9624801964779931,0.9341824924253594,-1.211094628295137,0.08883755060378462,12.059438705444336,3.1173763275146484,1.301539421081543,,,,,,,,
E4b,391,0.0005119999987073243,1.7175020977026887,1.033602847939446,0.7709403173701669,-1.0821438804823196,0.09592894464731216,11.882564544677734,3.116689682006836,1.314851999282837,,,,,,,,
E4b,395,0.0030719998758286238,1.8374938942669403,0.9717872941955215,0.9430845560186278,-1.237020288342758,0.0652646790840663,12.08378791809082,3.135906219482422,1.3283878564834595,,,,,,,,
E4b,399,0.0,1.467644505084507,1.0163930542767048,0.7099356689254073,-0.9020750147922497,0.16956849838607013,12.093358039855957,3.1196136474609375,1.3419345617294312,,,,,,,,
E4b,403,0.0005119999987073243,1.598424984349145,1.0347497681421893,0.7686835025652632,-1.0155383329949386,0.08771075331605971,12.089465141296387,3.117185115814209,1.3554824590682983,,,,,,,,
E4b,407,0.0010239999974146485,1.807197499251555,0.9319888554690849,0.9719445714101529,-1.2053518958153233,0.06645172054413706,11.933189392089844,3.117185115814209,1.3717955350875854,,,,,,,,
E4b,411,0.0025599999353289604,3.0144586631037766,1.1770648533877517,1.2498231271521618,-1.9765207730418455,0.10703705134801567,12.095982551574707,3.139979839324951,1.3853451013565063,,,,,,,,
